test	taille	exe	exectime	memory	mmm
72	27959	rapCroi	1.72 3256	1
73	28342	rapAlea	0.00 1424	1
73	28342	rapDec	1.40 3424	1
73	28342	rapCroi	1.75 3172	1
74	30652	rapAlea	0.00 1424	1
74	30652	rapDec	1.64 3640	1
74	30652	rapCroi	2.04 3404	1
75	31122	rapAlea	0.00 1528	1
75	31122	rapDec	1.70 3568	1
75	31122	rapCroi	2.12 3388	1
76	2108	rapAlea	0.00 1240	1
76	2108	rapCroi	0.00 1420	1
76	2108	rapDec	0.00 1456	1
77	13987	rapAlea	0.00 1376	1
77	13987	rapDec	0.33 2464	1
77	13987	rapCroi	0.42 2212	1
78	9191	rapAlea	0.00 1268	1
78	9191	rapDec	0.16 2096	1
78	9191	rapCroi	0.20 1908	1
79	7993	rapAlea	0.00 1340	1
79	7993	rapDec	0.11 2020	1
79	7993	rapCroi	0.14 1836	1
80	27652	rapAlea	0.00 1392	1
80	27652	rapDec	1.32 3424	1
80	27652	rapCroi	1.64 3068	1
81	3488	rapAlea	0.00 1288	1
81	3488	rapDec	0.03 1680	1
81	3488	rapCroi	0.04 1516	1
82	9125	rapAlea	0.00 1364	1
82	9125	rapDec	0.15 2084	1
82	9125	rapCroi	0.19 1812	1
83	25844	rapAlea	0.00 1452	1
83	25844	rapDec	1.14 3200	1
83	25844	rapCroi	1.44 3000	1
84	24907	rapAlea	0.00 1380	1
84	24907	rapDec	1.06 3136	1
84	24907	rapCroi	1.34 2932	1
85	12850	rapAlea	0.00 1360	1
85	12850	rapDec	0.28 2292	1
85	12850	rapCroi	0.36 2176	1
86	8975	rapAlea	0.00 1192	1
86	8975	rapDec	0.14 2076	1
86	8975	rapCroi	0.18 1804	1
87	26264	rapAlea	0.00 1392	1
87	26264	rapDec	1.18 3240	1
87	26264	rapCroi	1.48 3128	1
88	2836	rapAlea	0.00 1288	1
88	2836	rapCroi	0.02 1472	1
88	2836	rapDec	0.01 1684	1
89	21793	rapAlea	0.00 1352	1
89	21793	rapDec	0.84 2984	1
89	21793	rapCroi	1.05 2800	1
90	5477	rapAlea	0.00 1240	1
90	5477	rapDec	0.04 1692	1
90	5477	rapCroi	0.06 1632	1
91	11865	rapAlea	0.00 1372	1
91	11865	rapDec	0.24 2144	1
91	11865	rapCroi	0.30 2012	1
92	4044	rapAlea	0.00 1292	1
92	4044	rapDec	0.04 1720	1
92	4044	rapCroi	0.04 1460	1
93	20348	rapAlea	0.00 1444	1
93	20348	rapDec	0.71 2920	1
93	20348	rapCroi	0.88 2712	1
94	28520	rapAlea	0.00 1516	1
94	28520	rapDec	1.39 3388	1
94	28520	rapCroi	1.74 3292	1
95	19183	rapAlea	0.00 1328	1
95	19183	rapDec	0.62 2740	1
95	19183	rapCroi	0.79 2520	1
96	12433	rapAlea	0.00 1276	1
96	12433	rapDec	0.27 2336	1
96	12433	rapCroi	0.34 2092	1
97	6076	rapAlea	0.00 1172	1
97	6076	rapDec	0.07 1820	1
97	6076	rapCroi	0.09 1600	1
98	16981	rapAlea	0.00 1412	1
98	16981	rapDec	0.50 2588	1
98	16981	rapCroi	0.62 2476	1
99	2135	rapAlea	0.00 1308	1
99	2135	rapDec	0.00 1640	1
99	2135	rapCroi	0.00 1320	1
100	2919	rapAlea	0.00 1300	1
100	2919	rapDec	0.01 1640	1
100	2919	rapCroi	0.02 1424	1
