test	taille	tri	tableau	exectime	memory
135	13019	insertion	croissant	0.00 1348
136	18665	insertion	croissant	0.00 1260
129	22335	insertion	triPartiel	0.50 1320
137	20528	insertion	croissant	0.00 1392
138	5260	insertion	croissant	0.00 1260
133	17569	insertion	triPartiel	0.30 1352
132	19905	insertion	triPartiel	0.40 1268
135	13019	insertion	triPartiel	0.17 1308
139	4864	insertion	croissant	0.00 1280
138	5260	insertion	triPartiel	0.02 1268
138	5260	insertion	decroissant	0.07 1284
134	18586	insertion	triPartiel	0.33 1280
140	7793	insertion	croissant	0.00 1268
139	4864	insertion	triPartiel	0.02 1324
139	4864	insertion	decroissant	0.06 1152
105	31159	insertion	decroissant	2.47 1488
125	32513	insertion	triPartiel	1.10 1436
131	25631	insertion	triPartiel	0.64 1376
141	18492	insertion	croissant	0.00 1432
135	13019	insertion	decroissant	0.40 1328
140	7793	insertion	triPartiel	0.06 1248
136	18665	insertion	triPartiel	0.34 1360
142	32738	insertion	croissant	0.00 1368
127	20411	insertion	decroissant	1.06 1372
140	7793	insertion	decroissant	0.15 1176
143	22182	insertion	croissant	0.00 1284
144	27775	insertion	croissant	0.00 1448
137	20528	insertion	triPartiel	0.44 1336
133	17569	insertion	decroissant	0.74 1364
145	16273	insertion	croissant	0.00 1356
132	19905	insertion	decroissant	0.95 1300
146	24540	insertion	croissant	0.00 1380
114	30742	insertion	decroissant	2.31 1472
110	31678	insertion	decroissant	2.46 1420
141	18492	insertion	triPartiel	0.34 1328
147	30911	insertion	croissant	0.00 1412
134	18586	insertion	decroissant	0.87 1388
129	22335	insertion	decroissant	1.27 1320
148	30800	insertion	croissant	0.00 1484
149	21730	insertion	croissant	0.00 1316
145	16273	insertion	triPartiel	0.27 1300
150	25528	insertion	croissant	0.00 1484
136	18665	insertion	decroissant	0.85 1360
143	22182	insertion	triPartiel	0.49 1404
151	19245	insertion	croissant	0.00 1340
152	31143	insertion	croissant	0.00 1452
137	20528	insertion	decroissant	1.06 1396
153	673	insertion	croissant	0.00 1292
153	673	insertion	decroissant	0.00 1224
153	673	insertion	triPartiel	0.00 1232
154	7496	insertion	croissant	0.00 1268
141	18492	insertion	decroissant	0.86 1384
131	25631	insertion	decroissant	1.59 1488
155	7073	insertion	croissant	0.00 1288
145	16273	insertion	decroissant	0.65 1360
146	24540	insertion	triPartiel	0.62 1432
154	7496	insertion	triPartiel	0.06 1276
156	7628	insertion	croissant	0.00 1292
144	27775	insertion	triPartiel	0.74 1360
155	7073	insertion	triPartiel	0.04 1268
154	7496	insertion	decroissant	0.13 1284
149	21730	insertion	triPartiel	0.46 1400
157	31512	insertion	croissant	0.00 1360
155	7073	insertion	decroissant	0.12 1288
151	19245	insertion	triPartiel	0.36 1296
156	7628	insertion	triPartiel	0.05 1260
158	26970	insertion	croissant	0.00 1400
156	7628	insertion	decroissant	0.14 1276
159	13536	insertion	croissant	0.00 1292
142	32738	insertion	triPartiel	1.10 1496
160	30695	insertion	croissant	0.00 1428
150	25528	insertion	triPartiel	0.64 1408
161	7635	insertion	croissant	0.00 1304
162	14901	insertion	croissant	0.00 1304
143	22182	insertion	decroissant	1.25 1404
147	30911	insertion	triPartiel	0.94 1456
159	13536	insertion	triPartiel	0.18 1332
161	7635	insertion	triPartiel	0.05 1268
163	29498	insertion	croissant	0.00 1372
161	7635	insertion	decroissant	0.14 1232
148	30800	insertion	triPartiel	0.98 1416
164	30674	insertion	croissant	0.00 1384
125	32513	insertion	decroissant	2.68 1480
165	4007	insertion	croissant	0.00 1144
165	4007	insertion	decroissant	0.03 1244
165	4007	insertion	triPartiel	0.01 1144
166	14391	insertion	croissant	0.00 1308
159	13536	insertion	decroissant	0.43 1280
162	14901	insertion	triPartiel	0.22 1360
151	19245	insertion	decroissant	0.94 1376
167	17620	insertion	croissant	0.00 1376
168	29503	insertion	croissant	0.00 1444
149	21730	insertion	decroissant	1.16 1400
152	31143	insertion	triPartiel	1.02 1372
169	16888	insertion	croissant	0.00 1316
146	24540	insertion	decroissant	1.49 1332
170	12237	insertion	croissant	0.00 1316
166	14391	insertion	triPartiel	0.21 1312
162	14901	insertion	decroissant	0.53 1344
171	16620	insertion	croissant	0.00 1264
144	27775	insertion	decroissant	1.87 1392
158	26970	insertion	triPartiel	0.76 1428
172	18627	insertion	croissant	0.00 1380
167	17620	insertion	triPartiel	0.30 1424
170	12237	insertion	triPartiel	0.14 1304
173	10976	insertion	croissant	0.00 1200
169	16888	insertion	triPartiel	0.28 1260
174	26202	insertion	croissant	0.00 1436
157	31512	insertion	triPartiel	0.98 1532
175	20722	insertion	croissant	0.00 1348
173	10976	insertion	triPartiel	0.11 1336
150	25528	insertion	decroissant	1.58 1416
166	14391	insertion	decroissant	0.52 1324
160	30695	insertion	triPartiel	0.96 1520
176	18272	insertion	croissant	0.00 1316
171	16620	insertion	triPartiel	0.28 1264
170	12237	insertion	decroissant	0.38 1336
177	29113	insertion	croissant	0.00 1400
164	30674	insertion	triPartiel	0.92 1456
178	13081	insertion	croissant	0.00 1308
172	18627	insertion	triPartiel	0.34 1276
167	17620	insertion	decroissant	0.74 1284
173	10976	insertion	decroissant	0.30 1268
179	21686	insertion	croissant	0.00 1304
163	29498	insertion	triPartiel	0.90 1512
180	2917	insertion	croissant	0.00 1248
180	2917	insertion	decroissant	0.02 1272
180	2917	insertion	triPartiel	0.00 1220
181	21361	insertion	croissant	0.00 1412
178	13081	insertion	triPartiel	0.17 1388
171	16620	insertion	decroissant	0.67 1276
169	16888	insertion	decroissant	0.69 1244
175	20722	insertion	triPartiel	0.41 1336
176	18272	insertion	triPartiel	0.34 1356
182	21170	insertion	croissant	0.00 1300
183	15826	insertion	croissant	0.00 1344
168	29503	insertion	triPartiel	0.91 1448
184	10027	insertion	croissant	0.00 1324
147	30911	insertion	decroissant	2.32 1488
178	13081	insertion	decroissant	0.41 1328
185	14280	insertion	croissant	0.00 1284
142	32738	insertion	decroissant	2.70 1472
148	30800	insertion	decroissant	2.41 1388
174	26202	insertion	triPartiel	0.68 1340
186	23089	insertion	croissant	0.00 1316
184	10027	insertion	triPartiel	0.10 1328
172	18627	insertion	decroissant	0.84 1316
179	21686	insertion	triPartiel	0.46 1304
187	819	insertion	croissant	0.00 1228
187	819	insertion	decroissant	0.00 1228
183	15826	insertion	triPartiel	0.25 1312
187	819	insertion	triPartiel	0.00 1240
188	11304	insertion	croissant	0.00 1336
184	10027	insertion	decroissant	0.25 1284
181	21361	insertion	triPartiel	0.44 1392
185	14280	insertion	triPartiel	0.20 1336
158	26970	insertion	decroissant	1.87 1436
189	2333	insertion	croissant	0.00 1216
189	2333	insertion	decroissant	0.01 1192
176	18272	insertion	decroissant	0.86 1388
189	2333	insertion	triPartiel	0.00 1252
177	29113	insertion	triPartiel	0.83 1452
182	21170	insertion	triPartiel	0.46 1380
190	22438	insertion	croissant	0.00 1316
152	31143	insertion	decroissant	2.38 1372
175	20722	insertion	decroissant	1.04 1396
188	11304	insertion	triPartiel	0.12 1332
191	25950	insertion	croissant	0.00 1344
192	10760	insertion	croissant	0.00 1332
183	15826	insertion	decroissant	0.60 1340
185	14280	insertion	decroissant	0.49 1284
193	11018	insertion	croissant	0.00 1324
188	11304	insertion	decroissant	0.32 1320
194	11592	insertion	croissant	0.00 1308
192	10760	insertion	triPartiel	0.11 1328
195	3079	insertion	croissant	0.00 1136
157	31512	insertion	decroissant	2.40 1432
186	23089	insertion	triPartiel	0.55 1368
160	30695	insertion	decroissant	2.35 1428
193	11018	insertion	triPartiel	0.12 1312
195	3079	insertion	decroissant	0.02 1224
195	3079	insertion	triPartiel	0.00 1268
179	21686	insertion	decroissant	1.15 1316
196	19489	insertion	croissant	0.00 1288
192	10760	insertion	decroissant	0.27 1320
194	11592	insertion	triPartiel	0.13 1332
163	29498	insertion	decroissant	2.13 1360
197	5126	insertion	croissant	0.00 1276
193	11018	insertion	decroissant	0.30 1292
198	7029	insertion	croissant	0.00 1288
197	5126	insertion	triPartiel	0.02 1288
181	21361	insertion	decroissant	1.16 1308
197	5126	insertion	decroissant	0.06 1272
190	22438	insertion	triPartiel	0.52 1360
199	7808	insertion	croissant	0.00 1236
194	11592	insertion	decroissant	0.32 1276
182	21170	insertion	decroissant	1.14 1400
198	7029	insertion	triPartiel	0.04 1340
164	30674	insertion	decroissant	2.40 1468
200	29194	insertion	croissant	0.00 1444
198	7029	insertion	decroissant	0.12 1280
199	7808	insertion	triPartiel	0.06 1304
174	26202	insertion	decroissant	1.73 1348
199	7808	insertion	decroissant	0.14 1348
191	25950	insertion	triPartiel	0.67 1344
196	19489	insertion	triPartiel	0.37 1300
168	29503	insertion	decroissant	2.22 1456
186	23089	insertion	decroissant	1.31 1396
177	29113	insertion	decroissant	2.06 1468
196	19489	insertion	decroissant	0.93 1340
190	22438	insertion	decroissant	1.28 1396
200	29194	insertion	triPartiel	0.84 1404
191	25950	insertion	decroissant	1.67 1348
200	29194	insertion	decroissant	1.47 1456
