test	taille	tri	tableau	exectime	memory
93	106	insertion	decroissant	0.00 1196
93	106	insertion	aleatoire	0.00 1296
93	106	insertion	unique	0.00 1272
94	56844	insertion	croissant	0.00 1724
94	56844	insertion	unique	0.00 1764
95	15260	insertion	croissant	0.00 1360
95	15260	insertion	aleatoire	0.32 1356
95	15260	insertion	decroissant	0.59 1360
95	15260	insertion	unique	0.00 1396
96	50070	insertion	croissant	0.00 1516
94	56844	insertion	aleatoire	3.01 1648
94	56844	insertion	decroissant	6.09 1712
96	50070	insertion	decroissant	5.06 1676
96	50070	insertion	unique	0.00 1632
97	3278	insertion	croissant	0.00 1220
97	3278	insertion	aleatoire	0.00 1224
97	3278	insertion	decroissant	0.02 1268
96	50070	insertion	aleatoire	3.09 1656
97	3278	insertion	unique	0.00 1340
98	12188	insertion	croissant	0.00 1380
98	12188	insertion	unique	0.00 1340
99	64246	insertion	croissant	0.00 1856
98	12188	insertion	aleatoire	0.12 1340
98	12188	insertion	decroissant	0.28 1452
99	64246	insertion	unique	0.00 1628
100	49158	insertion	croissant	0.00 1660
99	64246	insertion	aleatoire	4.20 1700
100	49158	insertion	decroissant	5.13 1704
100	49158	insertion	unique	0.00 1664
99	64246	insertion	decroissant	7.15 1792
100	49158	insertion	aleatoire	1.88 1740
