test	taille	exe	exectime	memory	mmm
165	643440	fusDec	0.21 11536	1
166	370100	fusCroi	0.06 7136	1
166	370100	fusAlea	0.10 7012	1
166	370100	fusDec	0.13 7256	1
167	470980	fusCroi	0.08 8712	1
167	470980	fusAlea	0.13 8648	1
167	470980	fusDec	0.15 8812	1
168	514920	fusDec	0.14 9516	1
168	514920	fusCroi	0.13 9360	1
168	514920	fusAlea	0.14 9360	1
169	479720	fusCroi	0.10 8776	1
169	479720	fusAlea	0.12 8780	1
169	479720	fusDec	0.16 8956	1
170	460600	fusCroi	0.11 8476	1
170	460600	fusAlea	0.12 8456	1
170	460600	fusDec	0.14 8640	1
171	420680	fusCroi	0.10 7828	1
171	420680	fusDec	0.10 7940	1
171	420680	fusAlea	0.13 7860	1
172	379060	fusAlea	0.11 7192	1
172	379060	fusCroi	0.08 7208	1
172	379060	fusDec	0.11 7396	1
173	424440	fusDec	0.10 8136	1
173	424440	fusCroi	0.09 7944	1
173	424440	fusAlea	0.12 7892	1
174	241400	fusDec	0.06 5244	1
174	241400	fusCroi	0.05 5128	1
174	241400	fusAlea	0.07 5084	1
175	81960	fusAlea	0.02 2596	1
175	81960	fusCroi	0.02 2560	1
175	81960	fusDec	0.02 2776	1
176	11780	fusCroi	0.00 1416	1
176	11780	fusDec	0.00 1732	1
176	11780	fusAlea	0.00 1436	1
177	206200	fusAlea	0.05 4480	1
177	206200	fusCroi	0.04 4532	1
177	206200	fusDec	0.06 4716	1
178	383900	fusCroi	0.07 7256	1
178	383900	fusAlea	0.10 7244	1
178	383900	fusDec	0.13 7500	1
179	94880	fusCroi	0.01 2764	1
179	94880	fusDec	0.02 2992	1
179	94880	fusAlea	0.02 2748	1
180	463000	fusCroi	0.09 8552	1
180	463000	fusAlea	0.12 8512	1
180	463000	fusDec	0.15 8732	1
181	173420	fusAlea	0.04 4028	1
181	173420	fusCroi	0.04 4028	1
181	173420	fusDec	0.06 4192	1
182	39100	fusCroi	0.00 1872	1
182	39100	fusAlea	0.01 1856	1
182	39100	fusDec	0.01 2060	1
183	411900	fusCroi	0.09 7700	1
183	411900	fusAlea	0.11 7720	1
183	411900	fusDec	0.12 7912	1
184	499760	fusCroi	0.12 9048	1
184	499760	fusDec	0.11 9260	1
184	499760	fusAlea	0.15 9092	1
185	148400	fusCroi	0.02 3600	1
185	148400	fusDec	0.03 3820	1
185	148400	fusAlea	0.04 3576	1
186	294160	fusCroi	0.06 5916	1
186	294160	fusAlea	0.08 5912	1
186	294160	fusDec	0.10 6148	1
187	364840	fusAlea	0.09 6984	1
187	364840	fusCroi	0.08 7016	1
187	364840	fusDec	0.12 7164	1
188	515140	fusCroi	0.11 9404	1
188	515140	fusDec	0.12 9604	1
188	515140	fusAlea	0.16 9316	1
189	435580	fusCroi	0.09 8064	1
189	435580	fusAlea	0.12 8044	1
189	435580	fusDec	0.15 8276	1
190	35720	fusAlea	0.00 1832	1
190	35720	fusCroi	0.00 1840	1
190	35720	fusDec	0.00 2012	1
191	519800	fusCroi	0.09 9380	1
191	519800	fusAlea	0.15 9396	1
191	519800	fusDec	0.17 9672	1
192	79860	fusAlea	0.01 2528	1
192	79860	fusCroi	0.01 2484	1
192	79860	fusDec	0.02 2720	1
193	401820	fusDec	0.09 7728	1
193	401820	fusCroi	0.09 7460	1
193	401820	fusAlea	0.12 7552	1
194	147400	fusCroi	0.03 3576	1
194	147400	fusAlea	0.04 3484	1
194	147400	fusDec	0.04 3752	1
195	254060	fusCroi	0.04 5284	1
195	254060	fusAlea	0.06 5228	1
195	254060	fusDec	0.08 5448	1
196	643640	fusCroi	0.18 11324	1
196	643640	fusAlea	0.17 11328	1
196	643640	fusDec	0.20 11544	1
197	240	fusDec	0.00 1552	1
197	240	fusCroi	0.00 1292	1
197	240	fusAlea	0.00 1288	1
198	327700	fusCroi	0.07 6388	1
198	327700	fusAlea	0.10 6432	1
198	327700	fusDec	0.11 6628	1
